"date","close","open","high","low","volume","change"
"2023-1-16","23.578","22.890","24.859","22.370","16.39M","2.97%"
"2023-1-15","22.897","24.233","24.813","22.056","17.06M","-5.57%"
"2023-1-14","24.247","18.287","24.641","18.206","39.69M","32.59%"
"2023-1-13","18.287","16.600","18.577","16.330","16.31M","10.16%"
"2023-1-12","16.600","16.365","16.930","15.714","14.51M","1.48%"
"2023-1-11","16.357","16.194","16.572","15.334","10.45M","1.01%"
"2023-1-10","16.194","16.258","16.690","15.604","13.99M","-0.44%"
"2023-1-9","16.266","14.446","17.453","14.304","31.73M","12.32%"
"2023-1-8","14.482","13.094","14.599","12.860","9.87M","10.60%"
"2023-1-7","13.094","13.500","13.508","13.026","3.28M","-3.15%"
"2023-1-6","13.520","13.420","13.576","12.740","9.15M","0.75%"
"2023-1-5","13.420","13.442","13.850","12.954","9.58M","-0.14%"
"2023-1-4","13.438","13.377","14.166","12.861","20.70M","0.51%"
"2023-1-3","13.370","11.274","13.646","11.018","22.97M","18.59%"
"2023-1-2","11.274","10.000","11.637","9.815","13.25M","12.74%"
"2023-1-1","10.000","9.955","10.080","9.705","4.58M","0.45%"
"2022-12-31","9.955","9.903","10.170","9.670","6.79M","0.61%"
"2022-12-30","9.895","9.647","10.121","9.029","23.46M","2.45%"
"2022-12-29","9.658","9.760","9.928","8.085","20.96M","-1.04%"
"2022-12-28","9.760","11.090","11.110","9.480","13.99M","-11.99%"
"2022-12-27","11.090","11.339","11.430","10.732","5.10M","-2.20%"
"2022-12-26","11.339","11.390","11.485","11.102","2.91M","-0.41%"
"2022-12-25","11.385","11.450","11.550","11.250","1.73M","-0.57%"
"2022-12-24","11.450","11.781","11.790","11.205","4.62M","-2.84%"
"2022-12-23","11.785","11.810","12.105","11.725","3.12M","-0.21%"
"2022-12-22","11.810","12.140","12.185","11.684","3.75M","-2.72%"
"2022-12-21","12.140","12.265","12.280","11.905","3.19M","-1.06%"
"2022-12-20","12.270","11.940","12.475","11.845","3.77M","2.76%"
"2022-12-19","11.940","12.380","12.580","11.690","4.97M","-3.48%"
"2022-12-18","12.370","12.510","12.599","12.275","2.57M","-1.08%"
"2022-12-17","12.505","12.281","12.535","11.940","4.94M","1.86%"
"2022-12-16","12.276","14.040","14.164","12.021","8.15M","-12.60%"
"2022-12-15","14.046","14.124","14.500","13.880","4.65M","-0.55%"
"2022-12-14","14.124","13.877","14.936","13.807","8.27M","1.73%"
"2022-12-13","13.883","13.314","14.106","12.780","6.00M","4.28%"
"2022-12-12","13.314","13.420","13.480","12.831","4.32M","-0.82%"
"2022-12-11","13.423","13.577","13.790","13.397","1.83M","-1.13%"
"2022-12-10","13.577","13.580","13.700","13.543","1.38M","-0.02%"
"2022-12-9","13.580","13.690","14.007","13.510","3.64M","-0.80%"
"2022-12-8","13.690","13.493","13.763","13.280","3.13M","1.46%"
"2022-12-7","13.493","14.300","14.324","13.470","4.03M","-5.64%"
"2022-12-6","14.300","13.825","14.351","13.810","4.87M","3.45%"
"2022-12-5","13.823","13.707","14.165","13.600","5.42M","0.82%"
"2022-12-4","13.710","13.293","13.750","13.272","2.44M","3.14%"
"2022-12-3","13.293","13.713","13.753","13.235","2.63M","-3.07%"
"2022-12-2","13.713","13.510","13.783","13.337","4.04M","1.55%"
"2022-12-1","13.504","14.144","14.184","13.406","4.02M","-4.61%"
"2022-11-30","14.157","13.350","14.285","13.273","6.17M","6.07%"
"2022-11-29","13.346","13.324","13.930","13.156","4.34M","0.16%"
"2022-11-28","13.324","14.107","14.166","12.786","8.10M","-5.58%"
"2022-11-27","14.111","14.170","14.440","14.056","3.61M","-0.39%"
"2022-11-26","14.166","14.014","14.920","13.976","4.68M","1.12%"
"2022-11-25","14.010","14.586","14.590","13.912","4.79M","-3.95%"
"2022-11-24","14.586","14.362","14.904","13.848","7.88M","1.56%"
"2022-11-23","14.362","12.429","14.438","12.403","12.71M","15.62%"
"2022-11-22","12.422","11.836","12.494","10.960","8.81M","4.95%"
"2022-11-21","11.836","12.274","12.277","11.296","8.00M","-3.57%"
"2022-11-20","12.274","12.834","13.463","12.135","6.63M","-4.33%"
"2022-11-19","12.830","12.677","12.964","12.643","4.32M","-2.70%"
"2022-11-18","13.186","13.723","13.723","12.996","4.88M","-3.96%"
"2022-11-17","13.730","14.173","14.477","12.973","10.01M","-3.13%"
"2022-11-16","14.173","14.311","14.601","13.653","6.17M","-0.99%"
"2022-11-15","14.315","13.989","15.050","13.832","10.94M","2.33%"
"2022-11-14","13.989","13.157","14.953","12.163","16.92M","6.33%"
"2022-11-13","13.157","14.544","14.702","13.043","10.92M","-9.54%"
"2022-11-12","14.544","16.451","16.451","14.474","9.72M","-11.59%"
"2022-11-11","16.451","17.645","18.265","15.189","22.28M","-6.73%"
"2022-11-10","17.638","14.016","18.805","13.193","41.67M","25.84%"
"2022-11-9","14.016","24.335","24.344","12.445","50.78M","-42.35%"
"2022-11-8","24.314","29.616","31.512","21.003","40.35M","-17.86%"
"2022-11-7","29.599","32.627","33.105","28.445","13.55M","-9.28%"
"2022-11-6","32.627","36.893","37.035","32.408","6.47M","-11.52%"
"2022-11-5","36.874","33.740","38.729","33.683","10.20M","9.30%"
"2022-11-4","33.737","30.860","34.183","30.667","6.11M","9.32%"
"2022-11-3","30.860","30.810","32.223","30.624","3.30M","0.15%"
"2022-11-2","30.813","32.210","32.930","30.240","5.04M","-4.32%"
"2022-11-1","32.203","32.564","33.386","32.160","3.01M","-1.13%"
"2022-10-31","32.571","32.940","34.363","32.223","4.82M","-1.10%"
"2022-10-30","32.933","32.873","33.533","31.994","2.94M","0.18%"
"2022-10-29","32.873","32.056","33.830","31.856","4.91M","2.56%"
"2022-10-28","32.053","30.590","32.524","30.130","4.47M","4.76%"
"2022-10-27","30.596","31.303","32.243","30.486","5.30M","-2.23%"
"2022-10-26","31.294","30.883","32.064","30.684","5.51M","1.32%"
"2022-10-25","30.887","28.302","32.280","28.053","6.62M","9.14%"
"2022-10-24","28.300","29.295","29.472","28.178","3.35M","-3.39%"
"2022-10-23","29.293","28.005","29.405","27.843","2.88M","4.59%"
"2022-10-22","28.008","28.103","28.173","27.500","1.81M","-0.34%"
"2022-10-21","28.103","28.031","28.283","26.864","4.55M","0.24%"
"2022-10-20","28.037","28.857","29.463","27.997","3.59M","-2.84%"
"2022-10-19","28.857","30.140","30.240","28.766","2.59M","-4.26%"
"2022-10-18","30.140","31.213","31.470","29.803","3.03M","-3.44%"
"2022-10-17","31.213","30.167","31.283","29.837","2.48M","3.47%"
"2022-10-16","30.167","29.594","30.506","29.576","1.33M","1.96%"
"2022-10-15","29.588","30.000","30.197","29.454","1.64M","-1.39%"
"2022-10-14","30.004","30.507","31.967","29.643","3.67M","-1.65%"
"2022-10-13","30.507","31.156","31.200","27.983","6.67M","-2.09%"
"2022-10-12","31.156","30.806","31.514","30.683","1.63M","1.12%"
"2022-10-11","30.810","31.937","31.954","30.490","3.06M","-3.52%"
"2022-10-10","31.934","32.923","33.433","31.926","2.45M","-3.01%"
"2022-10-9","32.923","32.584","33.134","32.444","1.36M","1.07%"
"2022-10-8","32.576","32.970","33.070","32.398","1.40M","-1.23%"
"2022-10-7","32.980","33.356","33.769","32.452","3.07M","-1.17%"
"2022-10-6","33.369","34.036","34.494","33.254","3.24M","-1.97%"
"2022-10-5","34.040","34.101","34.364","33.229","3.08M","-0.18%"
"2022-10-4","34.101","32.884","34.391","32.844","3.12M","3.69%"
"2022-10-3","32.888","32.064","33.251","31.797","3.12M","2.57%"
"2022-10-2","32.064","32.437","33.010","31.932","2.41M","-1.17%"
"2022-10-1","32.443","33.246","33.246","32.400","2.19M","-2.41%"
"2022-9-30","33.243","33.921","35.173","32.661","6.28M","-1.99%"
"2022-9-29","33.917","33.213","34.410","32.697","4.29M","2.12%"
"2022-9-28","33.213","32.690","33.780","31.677","4.70M","1.60%"
"2022-9-27","32.690","33.887","35.352","32.128","6.49M","-3.53%"
"2022-9-26","33.887","32.316","33.940","31.890","4.84M","4.89%"
"2022-9-25","32.306","33.383","34.037","31.953","2.88M","-3.33%"
"2022-9-24","33.417","33.667","34.744","33.189","4.45M","-0.75%"
"2022-9-23","33.670","32.417","33.950","31.257","5.11M","3.87%"
"2022-9-22","32.415","30.706","32.850","30.607","4.08M","5.38%"
"2022-9-21","30.761","31.413","33.374","30.110","6.19M","-2.08%"
"2022-9-20","31.413","32.623","32.870","31.336","3.61M","-3.71%"
"2022-9-19","32.623","31.103","33.033","30.637","4.81M","4.90%"
"2022-9-18","31.100","33.695","33.987","30.875","3.15M","-7.74%"
"2022-9-17","33.711","32.243","33.890","32.227","1.93M","4.58%"
"2022-9-16","32.233","33.088","33.202","31.541","3.29M","-2.58%"
"2022-9-15","33.088","34.113","34.755","32.564","4.83M","-3.00%"
"2022-9-14","34.113","32.996","34.326","32.763","4.33M","3.39%"
"2022-9-13","32.996","37.453","38.916","32.976","8.91M","-11.91%"
"2022-9-12","37.458","35.006","38.296","34.426","7.16M","7.05%"
"2022-9-11","34.990","35.039","35.974","34.080","2.94M","-0.19%"
"2022-9-10","35.055","34.683","35.402","34.280","2.89M","0.97%"
"2022-9-9","34.719","33.603","35.889","33.593","5.48M","3.32%"
"2022-9-8","33.603","32.697","33.880","32.037","4.17M","2.82%"
"2022-9-7","32.681","30.872","32.921","30.380","3.57M","5.86%"
"2022-9-6","30.872","32.160","33.850","30.549","6.34M","-3.99%"
"2022-9-5","32.157","32.151","32.485","31.160","2.30M","0.08%"
"2022-9-4","32.130","31.124","32.176","31.024","1.88M","3.25%"
"2022-9-3","31.120","31.250","31.273","30.817","1.33M","-0.44%"
"2022-9-2","31.257","31.600","32.376","30.796","3.46M","-1.10%"
"2022-9-1","31.603","31.507","31.766","30.486","3.35M","0.31%"
"2022-8-31","31.507","31.454","32.904","31.197","4.12M","0.20%"
"2022-8-30","31.443","32.417","33.123","30.713","5.40M","-3.01%"
"2022-8-29","32.420","30.362","32.613","30.030","5.71M","6.89%"
"2022-8-28","30.330","31.526","32.174","30.236","3.29M","-3.79%"
"2022-8-27","31.523","31.750","32.243","30.890","4.38M","-0.73%"
"2022-8-26","31.756","35.277","35.716","31.448","7.56M","-10.01%"
"2022-8-25","35.290","34.892","36.470","34.886","3.82M","1.13%"
"2022-8-24","34.896","35.653","36.362","34.317","4.21M","-2.13%"
"2022-8-23","35.657","35.432","36.090","34.262","4.21M","0.58%"
"2022-8-22","35.450","36.458","36.530","33.812","6.22M","-2.77%"
"2022-8-21","36.458","35.280","37.013","34.587","5.44M","3.34%"
"2022-8-20","35.280","35.876","37.254","34.294","6.96M","-1.57%"
"2022-8-19","35.844","39.488","39.573","35.435","10.31M","-9.25%"
"2022-8-18","39.495","40.519","41.654","39.443","4.61M","-2.53%"
"2022-8-17","40.519","43.100","44.684","40.209","6.81M","-6.05%"
"2022-8-16","43.127","43.713","44.296","42.595","5.08M","-1.33%"
"2022-8-15","43.710","44.870","47.192","42.777","6.25M","-2.60%"
"2022-8-14","44.876","46.566","48.019","44.489","4.98M","-3.64%"
"2022-8-13","46.569","45.446","48.341","45.289","6.81M","2.49%"
"2022-8-12","45.439","42.762","45.477","42.173","4.91M","6.27%"
"2022-8-11","42.757","42.462","45.263","42.363","7.68M","0.70%"
"2022-8-10","42.462","40.353","42.725","39.167","6.41M","5.23%"
"2022-8-9","40.353","42.196","42.740","39.841","4.15M","-4.44%"
"2022-8-8","42.230","40.603","43.664","40.570","5.25M","4.03%"
"2022-8-7","40.594","40.076","41.530","39.239","2.55M","1.35%"
"2022-8-6","40.055","40.560","40.893","39.877","2.31M","-1.28%"
"2022-8-5","40.573","38.807","41.290","38.733","5.15M","4.56%"
"2022-8-4","38.804","38.567","39.802","37.990","5.84M","0.63%"
"2022-8-3","38.560","39.761","40.896","37.571","12.44M","-2.95%"
"2022-8-2","39.733","41.743","42.403","39.584","5.20M","-4.83%"
"2022-8-1","41.749","42.374","43.236","40.620","4.83M","-1.57%"
"2022-7-31","42.416","43.840","45.150","42.267","4.71M","-3.24%"
"2022-7-30","43.837","41.909","46.562","41.494","7.86M","4.60%"
"2022-7-29","41.909","42.986","44.309","41.231","7.19M","-2.49%"
"2022-7-28","42.980","40.259","44.136","39.053","9.91M","6.76%"
"2022-7-27","40.259","36.267","40.484","35.697","8.43M","11.00%"
"2022-7-26","36.270","36.643","36.806","34.707","6.75M","-1.07%"
"2022-7-25","36.661","40.973","41.077","36.600","6.73M","-10.55%"
"2022-7-24","40.987","39.997","42.076","39.490","4.63M","2.49%"
"2022-7-23","39.990","40.536","41.897","38.664","5.16M","-1.35%"
"2022-7-22","40.539","43.131","44.285","40.056","7.01M","-6.01%"
"2022-7-21","43.131","42.051","44.030","39.700","9.87M","2.60%"
"2022-7-20","42.040","44.890","46.260","41.383","10.21M","-6.35%"
"2022-7-19","44.890","43.578","47.255","42.608","11.61M","3.01%"
"2022-7-18","43.578","38.589","44.020","38.574","9.24M","13.02%"
"2022-7-17","38.557","39.603","41.064","38.336","5.78M","-2.63%"
"2022-7-16","39.600","37.367","40.372","36.374","5.90M","5.98%"
"2022-7-15","37.367","37.139","39.020","36.586","6.75M","0.63%"
"2022-7-14","37.132","34.957","37.273","33.621","8.02M","6.29%"
"2022-7-13","34.937","32.674","35.020","31.942","7.13M","6.95%"
"2022-7-12","32.667","33.448","34.580","32.611","4.74M","-2.34%"
"2022-7-11","33.448","36.690","36.697","33.262","4.79M","-8.84%"
"2022-7-10","36.690","38.070","38.101","36.327","3.04M","-3.62%"
"2022-7-9","38.070","38.146","38.847","37.802","3.09M","-0.17%"
"2022-7-8","38.134","38.490","39.531","36.504","7.38M","-0.91%"
"2022-7-7","38.484","37.037","39.266","36.417","6.02M","3.91%"
"2022-7-6","37.037","35.411","37.563","34.843","7.48M","4.59%"
"2022-7-5","35.411","36.707","36.932","33.173","8.87M","-3.53%"
"2022-7-4","36.706","33.397","36.893","32.475","5.67M","9.91%"
"2022-7-3","33.397","33.348","33.632","32.178","3.24M","0.15%"
"2022-7-2","33.348","32.843","34.018","31.902","3.95M","1.53%"
"2022-7-1","32.846","33.741","35.332","31.870","9.36M","-2.67%"
"2022-6-30","33.749","34.003","34.137","30.991","8.57M","-0.75%"
"2022-6-29","34.003","35.328","36.027","33.160","8.77M","-3.72%"
"2022-6-28","35.315","38.444","39.878","35.146","8.06M","-8.14%"
"2022-6-27","38.444","39.401","41.174","37.930","6.14M","-2.45%"
"2022-6-26","39.411","42.225","42.460","39.221","5.85M","-6.74%"
"2022-6-25","42.260","41.889","42.613","39.776","5.85M","0.87%"
"2022-6-24","41.896","38.150","42.846","37.743","9.14M","9.82%"
"2022-6-23","38.150","34.091","38.482","34.010","9.78M","11.94%"
"2022-6-22","34.082","36.302","36.820","33.665","9.23M","-5.97%"
"2022-6-21","36.247","35.268","38.956","34.246","10.24M","2.78%"
"2022-6-20","35.265","34.207","36.793","31.751","11.21M","3.09%"
"2022-6-19","34.209","31.965","35.230","28.929","11.86M","7.07%"
"2022-6-18","31.950","30.687","31.980","27.184","12.44M","4.18%"
"2022-6-17","30.667","30.086","32.091","29.264","8.79M","1.93%"
"2022-6-16","30.086","34.728","35.763","29.557","14.60M","-13.32%"
"2022-6-15","34.708","29.600","34.769","26.798","17.96M","17.12%"
"2022-6-14","29.633","28.507","32.104","25.966","16.97M","4.32%"
"2022-6-13","28.405","30.605","30.999","26.060","20.80M","-7.23%"
"2022-6-12","30.620","33.890","34.244","30.611","9.84M","-9.61%"
"2022-6-11","33.874","37.149","37.900","33.240","6.89M","-8.74%"
"2022-6-10","37.119","39.948","40.842","36.896","6.72M","-7.08%"
"2022-6-9","39.948","38.820","41.824","38.456","6.66M","2.94%"
"2022-6-8","38.805","39.330","40.830","38.307","6.28M","-1.31%"
"2022-6-7","39.321","42.387","42.479","37.543","11.30M","-7.23%"
"2022-6-6","42.387","38.523","44.606","38.358","10.62M","10.03%"
"2022-6-5","38.523","38.956","40.152","37.843","5.36M","-1.10%"
"2022-6-4","38.953","38.265","39.212","35.818","5.92M","1.80%"
"2022-6-3","38.265","40.856","41.512","37.701","7.12M","-6.36%"
"2022-6-2","40.864","40.100","41.546","38.156","8.19M","1.90%"
"2022-6-1","40.100","45.722","46.097","39.691","7.75M","-12.29%"
"2022-5-31","45.718","47.206","48.170","44.666","7.32M","-3.15%"
"2022-5-30","47.206","44.967","48.217","44.267","8.29M","5.00%"
"2022-5-29","44.960","44.263","45.533","41.824","6.94M","1.62%"
"2022-5-28","44.245","41.083","44.931","40.324","6.16M","7.72%"
"2022-5-27","41.076","43.404","43.889","40.053","11.56M","-5.29%"
"2022-5-26","43.369","47.961","48.624","41.846","10.12M","-9.57%"
"2022-5-25","47.961","49.655","50.472","47.602","4.84M","-3.42%"
"2022-5-24","49.659","49.100","50.780","47.216","6.24M","1.15%"
"2022-5-23","49.094","52.468","54.629","48.670","6.22M","-6.42%"
"2022-5-22","52.460","50.293","53.126","49.675","3.78M","4.31%"
"2022-5-21","50.293","49.414","51.186","48.596","3.00M","1.78%"
"2022-5-20","49.414","52.150","53.550","47.879","7.13M","-5.28%"
"2022-5-19","52.167","49.910","53.920","48.299","7.26M","4.52%"
"2022-5-18","49.910","57.064","57.816","49.543","6.70M","-12.52%"
"2022-5-17","57.056","53.654","58.188","53.187","6.10M","6.36%"
"2022-5-16","53.643","58.673","58.806","51.951","7.55M","-8.56%"
"2022-5-15","58.664","52.312","59.243","49.692","5.65M","12.13%"
"2022-5-14","52.318","48.853","53.387","46.030","6.99M","7.14%"
"2022-5-13","48.832","44.636","56.151","43.895","12.83M","9.43%"
"2022-5-12","44.622","50.605","53.955","37.342","19.24M","-11.90%"
"2022-5-11","50.647","66.690","68.310","43.394","17.77M","-24.04%"
"2022-5-10","66.673","61.967","73.983","60.495","11.81M","7.59%"
"2022-5-9","61.967","75.308","77.187","61.967","9.11M","-17.73%"
"2022-5-8","75.317","78.841","79.337","73.781","109.88M","-4.47%"
"2022-5-7","78.841","81.643","82.252","77.227","80.91M","-3.43%"
"2022-5-6","81.639","84.461","84.727","79.949","145.42M","-3.32%"
"2022-5-5","84.438","92.765","95.139","82.231","156.60M","-9.00%"
"2022-5-4","92.792","85.821","93.010","85.434","121.57M","8.11%"
"2022-5-3","85.833","87.463","88.765","84.656","71.86M","-1.86%"
"2022-5-2","87.462","89.741","90.766","85.095","102.99M","-2.47%"
"2022-5-1","89.681","84.772","93.113","84.178","83.45M","5.81%"
"2022-4-30","84.757","93.915","94.913","81.888","83.42M","-9.75%"
"2022-4-29","93.915","98.233","98.621","92.402","97.13M","-4.40%"
"2022-4-28","98.233","98.324","100.534","96.389","96.83M","-0.09%"
"2022-4-27","98.324","95.729","100.644","94.920","87.27M","2.76%"
"2022-4-26","95.683","100.973","101.972","94.672","76.60M","-5.27%"
"2022-4-25","101.007","99.223","101.558","94.472","100.05M","1.79%"
"2022-4-24","99.227","100.583","102.248","98.718","68.60M","-1.35%"
"2022-4-23","100.583","100.531","102.823","98.418","62.48M","0.05%"
"2022-4-22","100.533","101.735","103.541","99.255","84.80M","-1.20%"
"2022-4-21","101.757","105.553","109.963","100.029","105.02M","-3.59%"
"2022-4-20","105.550","108.604","110.868","104.368","97.19M","-2.79%"
"2022-4-19","108.576","102.295","108.824","101.146","80.81M","6.13%"
"2022-4-18","102.304","100.225","102.628","94.834","103.84M","2.00%"
"2022-4-17","100.296","102.108","105.445","99.732","63.71M","-1.78%"
"2022-4-16","102.118","101.387","103.465","100.787","35.83M","0.70%"
"2022-4-15","101.407","100.777","102.871","99.590","53.65M","0.66%"
"2022-4-14","100.744","104.902","107.673","98.880","85.65M","-3.94%"
"2022-4-13","104.880","103.184","105.924","100.134","93.36M","1.65%"
"2022-4-12","103.181","99.636","109.214","98.437","125.78M","3.67%"
"2022-4-11","99.532","111.150","111.924","98.289","134.48M","-10.37%"
"2022-4-10","111.044","112.895","115.990","109.808","63.54M","-1.57%"
"2022-4-9","112.812","109.980","113.602","108.309","72.32M","2.55%"
"2022-4-8","110.009","118.575","122.375","108.168","139.83M","-7.23%"
"2022-4-7","118.577","112.997","119.914","110.897","168.61M","4.94%"
"2022-4-6","112.990","126.759","127.368","112.077","218.62M","-10.88%"
"2022-4-5","126.784","132.113","136.566","126.179","105.88M","-4.05%"
"2022-4-4","132.132","136.831","138.224","125.913","129.19M","-3.41%"
"2022-4-3","136.804","132.400","141.046","130.744","117.06M","3.34%"
"2022-4-2","132.376","134.547","143.488","131.648","144.80M","-1.65%"
"2022-4-1","134.599","122.856","138.377","117.900","223.97M","9.50%"
"2022-3-31","122.919","120.824","129.547","119.991","219.28M","1.82%"
"2022-3-30","120.727","111.708","125.149","107.203","222.82M","8.07%"
"2022-3-29","111.709","105.864","115.688","105.572","143.96M","5.70%"
"2022-3-28","105.689","107.093","113.871","105.257","136.07M","-1.31%"
"2022-3-27","107.093","101.804","107.420","98.850","59.87M","5.20%"
"2022-3-26","101.804","98.650","103.337","97.711","52.44M","3.20%"
"2022-3-25","98.649","102.392","104.885","97.124","88.34M","-3.62%"
"2022-3-24","102.350","94.915","103.718","93.497","116.97M","7.82%"
"2022-3-23","94.924","90.462","96.285","89.296","88.02M","4.98%"
"2022-3-22","90.424","88.610","93.956","88.024","64.13M","2.04%"
"2022-3-21","88.620","88.607","91.287","86.834","61.34M","0.02%"
"2022-3-20","88.606","92.396","92.584","87.987","48.97M","-4.14%"
"2022-3-19","92.435","89.789","94.538","89.265","93.62M","2.94%"
"2022-3-18","89.792","87.827","92.187","84.514","358.91M","2.25%"
"2022-3-17","87.813","87.796","90.985","86.667","320.92M","0.02%"
"2022-3-16","87.795","82.850","87.958","81.540","300.40M","5.97%"
"2022-3-15","82.850","81.226","85.840","78.887","236.41M","2.00%"
"2022-3-14","81.223","78.706","82.242","78.038","237.21M","3.00%"
"2022-3-13","78.858","81.412","83.075","77.774","204.30M","-3.13%"
"2022-3-12","81.402","80.665","82.706","80.595","140.50M","0.91%"
"2022-3-11","80.665","82.872","84.275","80.106","272.33M","-2.66%"
"2022-3-10","82.871","88.089","88.555","80.766","314.87M","-5.92%"
"2022-3-9","88.089","82.284","89.792","81.961","397.72M","7.02%"
"2022-3-8","82.308","81.660","84.990","81.345","306.26M","0.64%"
"2022-3-7","81.786","84.549","86.564","80.054","363.89M","-3.26%"
"2022-3-6","84.538","89.633","89.894","84.164","230.66M","-5.67%"
"2022-3-5","89.623","88.288","91.141","86.014","204.27M","1.53%"
"2022-3-4","88.275","95.649","96.850","87.088","386.32M","-7.71%"
"2022-3-3","95.649","100.702","101.669","94.138","3.74M","-5.02%"
"2022-3-2","100.702","98.630","106.335","96.899","6.19M","2.10%"
"2022-3-1","98.630","99.705","101.807","94.434","5.56M","-1.08%"
"2022-2-28","99.705","85.607","102.146","84.250","6.16M","16.47%"
"2022-2-27","85.607","90.130","92.147","84.190","3.63M","-5.02%"
"2022-2-26","90.130","92.778","94.877","89.366","3.18M","-2.85%"
"2022-2-25","92.778","89.409","94.995","87.035","5.31M","3.77%"
"2022-2-24","89.409","84.514","92.837","75.693","10.39M","5.90%"
"2022-2-23","84.431","86.413","93.211","84.431","4.59M","-2.29%"
"2022-2-22","86.413","82.879","87.380","81.160","4.22M","4.26%"
"2022-2-21","82.879","90.693","95.988","82.806","5.64M","-8.52%"
"2022-2-20","90.600","91.264","93.808","85.878","3.61M","-0.73%"
"2022-2-19","91.264","89.920","92.553","88.760","1.83M","1.45%"
"2022-2-18","89.960","93.591","96.334","89.474","3.02M","-3.88%"
"2022-2-17","93.591","101.763","102.740","92.411","3.05M","-8.03%"
"2022-2-16","101.763","105.352","105.558","98.315","3.24M","-3.41%"
"2022-2-15","105.352","96.458","105.606","96.388","3.60M","9.22%"
"2022-2-14","96.458","92.811","97.762","91.058","2.99M","3.93%"
"2022-2-13","92.811","95.970","97.273","91.447","1.95M","-3.21%"
"2022-2-12","95.891","96.483","99.750","93.254","2.76M","-0.61%"
"2022-2-11","96.483","106.170","108.103","95.307","4.50M","-9.14%"
"2022-2-10","106.190","113.991","114.930","105.816","4.14M","-6.84%"
"2022-2-9","113.991","113.293","117.005","109.581","3.20M","0.62%"
"2022-2-8","113.293","117.512","120.152","109.887","4.41M","-3.59%"
"2022-2-7","117.512","115.286","121.836","112.906","4.36M","1.93%"
"2022-2-6","115.286","113.912","115.987","111.723","2.29M","1.21%"
"2022-2-5","113.912","112.401","118.520","110.340","4.10M","1.35%"
"2022-2-4","112.401","101.827","112.710","100.388","6.26M","10.55%"
"2022-2-3","101.675","101.970","103.073","94.207","5.88M","-0.23%"
"2022-2-2","101.908","109.981","112.266","97.121","7.80M","-7.34%"
"2022-2-1","109.981","99.515","113.498","99.172","7.11M","10.39%"
"2022-1-31","99.627","93.418","101.346","89.264","4.26M","6.68%"
"2022-1-30","93.385","96.029","97.461","91.471","2.13M","-2.91%"
"2022-1-29","96.186","91.375","98.676","90.709","3.44M","5.33%"
"2022-1-28","91.318","89.513","93.526","87.338","4.59M","2.12%"
"2022-1-27","89.422","91.905","94.404","85.887","5.83M","-2.70%"
"2022-1-26","91.905","94.704","103.487","89.487","7.29M","-2.96%"
"2022-1-25","94.704","91.849","99.882","87.585","5.83M","3.18%"
"2022-1-24","91.784","99.770","99.835","80.919","10.99M","-8.00%"
"2022-1-23","99.766","94.679","104.673","93.326","5.64M","5.39%"
"2022-1-22","94.665","112.312","114.048","88.480","10.27M","-15.75%"
"2022-1-21","112.362","127.639","128.651","106.543","8.18M","-11.99%"
"2022-1-20","127.672","135.310","143.831","126.537","2.50M","-5.62%"
"2022-1-19","135.276","141.337","142.663","132.969","2.05M","-4.25%"
"2022-1-18","141.282","139.832","142.598","134.454","2.04M","1.04%"
"2022-1-17","139.824","148.016","148.260","137.144","2.13M","-5.49%"
"2022-1-16","147.954","147.660","151.918","146.174","1.52M","0.19%"
"2022-1-15","147.677","146.158","149.524","144.147","1.52M","1.04%"
"2022-1-14","146.162","146.096","150.584","142.044","2.35M","0.07%"
"2022-1-13","146.061","151.530","157.712","145.590","3.04M","-3.55%"
"2022-1-12","151.437","140.209","153.119","138.286","3.21M","8.01%"
"2022-1-11","140.209","135.873","143.456","133.626","2.41M","3.12%"
"2022-1-10","135.964","140.787","143.741","130.147","3.30M","-3.40%"
"2022-1-9","140.755","142.033","145.664","137.890","2.21M","-0.90%"
"2022-1-8","142.033","136.388","148.026","133.283","4.18M","4.13%"
"2022-1-7","136.405","150.336","150.650","133.973","4.69M","-9.27%"
"2022-1-6","150.336","154.483","154.721","146.344","2.91M","-2.72%"
"2022-1-5","154.540","167.753","171.253","145.013","3.09M","-7.88%"
"2022-1-4","167.767","170.084","173.867","166.560","1.65M","-1.34%"
"2022-1-3","170.039","176.354","176.443","166.897","1.65M","-3.59%"
